Student ID,CGPA,Internships,Projects,Workshops,AptitudeTestScore,SoftSkillsRating,PlacementTraining,Placed
638,7.5,1,1,0,79,4.5,0,0
639,7.4,1,2,0,68,4.3,1,0
640,8.5,1,1,2,83,4.3,1,1
641,6.5,1,1,1,81,4.6,0,0
642,7.9,1,1,1,66,4.5,0,0
643,6.6,0,1,1,72,3.4,0,0
644,8.3,2,3,2,90,4.8,0,1
645,8.5,2,3,2,88,4.6,1,1
646,7.4,1,2,1,79,4.7,1,0
647,7.9,2,3,2,90,4.6,1,1
648,8.3,1,3,0,84,4.6,1,0
649,7.6,1,2,0,79,4.3,1,1
650,7.6,0,1,2,74,4.6,1,1
651,8.1,1,3,0,90,4.8,1,0
652,6.5,1,1,1,71,4.2,0,0
653,6.8,0,3,2,89,4.8,1,1
654,7.3,1,1,0,84,4.3,0,0
655,8.2,2,3,1,90,4.8,1,1
656,7.6,0,3,2,85,3.8,0,0
657,7.4,1,3,0,88,4.2,1,0
658,6.5,0,1,0,77,4.1,0,0
659,8.2,1,2,3,85,4.5,1,0
660,8.4,0,3,2,87,4,0,1
661,7.4,1,1,1,73,3.7,0,0
662,7.3,1,1,0,90,4.6,0,0
663,8.4,1,2,1,85,4.8,1,1
664,7.8,0,3,2,90,4.8,1,0
665,8.5,0,3,1,83,4,1,0
666,8.1,2,3,2,90,4.8,1,1
667,8.7,2,3,2,87,4.8,1,1
668,6.9,0,1,0,79,3.6,0,0
669,8.3,2,3,2,90,4.8,1,1
670,7.6,1,1,0,76,4,1,1
671,7.3,1,1,1,88,4.1,0,0
672,7.3,1,1,0,71,4.6,1,0
673,8.8,1,3,2,83,4.8,1,1
674,6.7,1,1,0,82,3.9,1,1
675,8.3,2,3,2,90,4.6,1,1
676,8.2,1,3,2,85,4.8,1,0
677,7.6,1,3,1,68,4.6,1,1
678,7.3,1,1,0,72,3.9,0,0
679,8,2,3,2,83,4.8,1,1
680,7.6,1,3,0,69,4.3,1,1
681,8.2,2,1,2,71,4.2,1,0
682,8.1,2,2,0,71,4.4,1,1
683,7.1,0,2,2,76,4.2,0,0
684,8.6,1,2,0,82,3.7,1,1
685,7,1,2,0,67,4.3,1,0
686,8.7,0,1,2,82,4.5,1,1
687,8.1,1,2,1,84,4.3,1,0
688,7.5,1,2,0,87,4.6,1,1
689,8.3,1,2,1,73,3.9,1,0
690,6.5,2,3,2,74,4.2,0,0
691,8.5,2,2,2,84,4.5,1,1
692,7.5,0,2,1,62,4.5,0,0
693,8.2,1,3,2,83,4.7,1,1
694,8.3,1,3,0,90,4.7,1,1
695,7.2,1,2,0,81,4.3,1,0
696,7.1,2,3,2,90,4.4,1,1
697,7.6,1,2,0,70,3.4,1,0
698,7.7,1,2,1,74,4.1,1,0
699,8.7,2,3,3,81,4.2,1,1
700,6.7,0,1,1,69,4.4,0,0
701,7.9,1,3,0,79,3.7,1,0
702,8.4,2,1,1,87,4.8,1,0
703,6.9,0,1,0,67,3.9,0,0
704,7.7,1,2,0,78,3.6,1,0
705,8.4,2,3,2,90,4.7,1,1
706,7.8,0,1,0,78,4,0,0
707,8.1,2,3,0,81,4.8,1,0
708,8.5,1,1,2,82,3.4,0,0
709,7.7,2,3,2,78,4.8,0,0
710,8.4,1,3,1,79,4.1,1,1
711,8.4,2,3,2,84,4.5,1,1
712,6.5,1,2,1,70,3.8,0,0
713,7.5,1,1,0,81,4.6,1,0
714,7.4,1,1,1,75,4.2,1,0
715,8.7,1,3,2,90,4.8,1,1
716,6.7,1,1,1,66,3.4,1,0
717,8.5,2,3,2,88,4.3,1,0
718,6.9,1,1,1,74,4.4,0,0
719,8.1,2,3,2,87,4.4,1,1
720,8.3,2,2,0,90,4.6,1,1
721,8.1,1,3,2,90,4.6,1,1
722,7.6,1,2,0,86,4,1,0
723,7.9,1,2,2,90,4.3,1,1
724,6.5,1,3,2,75,4.7,0,0
725,7.8,0,3,0,76,3.7,1,1
726,6.8,1,2,0,67,4.8,0,0
727,8.3,0,1,2,84,4.7,1,1
728,8.7,1,3,2,90,4.7,1,1
729,7.4,0,2,0,71,4,1,1
730,7.9,0,2,0,69,4.2,0,0
731,8.1,2,3,2,90,4.8,1,1
732,7.9,2,3,2,90,4.8,1,1
733,6.5,1,1,1,82,3.4,0,0
734,6.7,1,1,1,65,4,1,0
735,8.2,0,1,0,71,4.8,0,0
736,8.1,2,3,2,87,4.6,1,1
737,7,1,1,1,70,4.8,0,0
738,7,1,1,1,65,3,0,0
739,7.7,1,2,0,78,3.6,1,1
740,6.5,2,1,0,79,3.6,0,0
741,8,1,2,0,81,4.2,1,0
742,7.9,2,3,2,80,4.3,1,1
743,8.3,1,3,2,86,4.8,1,1
744,6.7,1,1,0,78,3.1,1,0
745,8.4,1,1,2,81,3.9,1,1
746,8.2,2,2,1,74,4.5,1,0
747,7.9,1,1,1,65,4.3,0,0
748,8.3,1,1,2,81,4.6,0,0
749,8.6,2,2,2,84,4,1,0
750,7.5,1,1,0,72,4.1,1,0
751,8.1,1,2,3,86,4.5,1,1
752,8.2,2,3,1,79,4.8,1,1
753,8.4,2,1,2,77,4.5,1,0
754,6.9,1,2,1,73,4.5,0,0
755,6.8,1,1,0,67,4.3,0,0
756,7.8,1,2,3,87,4.4,1,0
757,8.1,1,3,1,89,4.7,1,1
758,7.7,0,1,1,76,3.9,0,0
759,7.6,0,1,0,66,3.5,0,0
760,8.6,1,2,0,74,4.4,0,1
761,7.5,1,1,0,79,3.7,0,0
762,8.3,0,1,1,72,3.5,0,0
763,7.7,1,1,0,70,3.9,1,0
764,7.6,1,1,0,70,3.5,0,0
765,7.5,1,3,0,80,4,1,0
766,8.1,2,3,2,90,4.8,1,1
767,7.8,1,3,2,81,4.2,1,1
768,8.4,1,3,1,79,4.4,1,1
769,8,2,3,2,90,4.8,1,1
770,8.1,2,3,2,90,4.8,1,1
771,7.6,2,3,2,84,4.6,1,1
772,6.8,0,3,1,82,4.2,1,0
773,7.3,1,2,2,73,4.7,1,0
774,6.6,0,1,1,63,3.8,0,0
775,6.6,1,1,0,72,3.9,1,0
776,8.4,1,2,0,71,4.5,1,1
777,8.1,0,3,2,90,4.2,1,1
778,8.1,2,3,2,90,4.8,1,1
779,7.5,2,2,0,79,4.5,1,1
780,7.7,1,3,0,79,4.8,1,0
781,8.4,0,1,0,90,4.6,1,1
782,7.5,0,2,0,82,4.8,1,1
783,7.8,0,1,1,69,4.2,0,0
784,8.4,2,3,1,89,4.6,1,0
785,6.6,1,1,1,69,4.6,0,0
786,8.3,2,3,1,86,4.7,0,0
787,7.4,1,1,1,67,4.5,0,0
788,8.2,1,3,2,87,4.7,1,1
789,6.5,1,1,1,78,4,0,0
790,7.6,1,2,1,82,4.7,1,0
791,8.3,1,3,3,86,4.8,1,1
792,6.5,0,1,0,72,3.6,0,0
793,6.5,1,1,0,76,3.9,1,0
794,6.5,1,2,0,77,4.6,1,0
795,8.4,1,3,2,68,3.6,1,1
796,8.6,1,3,0,81,4.8,1,1
797,8.3,1,3,2,82,4.6,0,0
798,8.4,1,2,2,75,4.1,1,0
799,7.6,0,1,0,65,4.1,0,0
800,8.3,2,3,2,90,4.8,1,1
801,7.7,0,1,2,76,4.6,1,0
802,6.5,0,1,1,71,4.4,1,0
803,7.6,1,1,0,70,4,1,0
804,7.7,1,1,0,79,3.9,1,0
805,8.2,1,3,2,71,4.8,1,0
806,7.6,1,2,1,89,4.5,0,0
807,7.3,1,3,2,83,4.7,1,1
808,8.3,2,2,1,81,4.3,1,0
809,8.4,1,3,2,90,4.7,1,1
810,7.5,1,1,1,80,3.8,0,0
811,7.7,1,2,0,78,4.4,1,0
812,7.6,1,1,0,79,3.9,0,0
813,7.1,1,2,0,70,4,0,0
814,7.9,1,1,1,86,4.3,1,0
815,6.6,0,1,1,72,4.1,1,0
816,8.2,2,2,1,90,4.8,1,1
817,7.4,1,2,2,85,3.5,1,1
818,8.4,1,3,2,78,4.8,0,0
819,6.8,0,3,2,76,3.9,1,0
820,7.7,1,2,2,90,4.8,0,0
821,7.9,1,2,1,82,4.5,1,0
822,8.1,1,3,1,88,4.4,1,1
823,8.4,2,3,2,90,4.5,1,1
824,7.3,0,2,1,74,3.7,0,0
825,8.2,2,3,2,87,4.8,1,1
826,7.6,1,1,1,68,4.2,0,0
827,6.7,1,3,1,88,4.3,0,0
828,7.1,0,2,0,80,3.8,1,0
829,8.3,1,3,3,90,4.8,1,1
830,7.4,0,1,1,69,3.5,0,0
831,8.6,0,3,2,88,4.8,1,1
832,6.7,1,2,1,60,4.1,0,0
833,8,1,2,0,87,4.4,1,1
834,6.5,1,1,1,67,4.3,0,0
835,7.1,0,1,1,71,4,1,0
836,6.7,0,1,0,83,4.4,0,0
837,6.5,0,1,1,63,3.7,0,0
838,7.7,1,1,2,85,4.7,1,0
839,6.5,1,2,0,69,3.4,0,0
840,6.5,1,2,0,67,4.4,0,0
841,7.7,0,1,1,65,4,0,0
842,8,2,3,2,90,4.7,1,1
843,6.5,1,1,0,70,4.8,1,1
844,7.1,1,1,1,72,4.3,1,0
845,7.4,0,2,0,88,3.6,0,0
846,8,1,1,2,85,4.5,1,1
847,6.5,1,1,1,75,3.9,0,0
848,7.5,2,1,2,79,3.9,1,0
849,8.9,1,2,0,77,4.5,1,0
850,8.3,2,1,0,86,4.8,0,0
851,8.4,1,3,2,90,4.8,1,0
852,6.6,0,2,1,70,3.2,1,0
853,6.6,1,1,1,75,3.6,0,1
854,8.1,2,3,1,75,3.7,1,1
855,6.5,2,3,2,81,3.5,0,1
856,7.6,0,1,1,85,4.1,1,1
857,6.5,1,2,0,79,4.6,0,1
858,6.5,0,3,2,90,4.8,1,1
859,8.6,2,3,2,90,4.8,1,1
860,6.5,1,2,0,84,4.3,1,0
861,8,1,1,0,84,3.9,0,0
862,7.6,0,1,1,84,4.3,0,0
863,7.4,0,1,1,65,4.7,0,0
864,8.4,2,3,0,75,4.8,0,1
865,8.4,1,3,0,77,4.7,1,1
866,7.5,1,2,1,69,3.8,1,0
867,6.5,1,1,0,75,4.7,1,1
868,8.2,2,3,1,70,3.8,0,0
869,7.4,1,2,1,67,4.2,1,0
870,8.4,1,3,2,88,4.8,1,1
871,7.2,1,1,1,69,4.3,0,0
872,7.5,1,1,0,74,4.2,0,0
873,6.5,1,2,0,71,4.3,1,0
874,8.6,2,3,2,90,4.8,1,1
875,6.5,1,1,2,71,4.1,1,0
876,7.7,1,1,1,71,4.3,0,0
877,8.7,1,3,2,90,4.8,1,1
878,6.5,0,1,0,65,3.5,1,0
879,8.1,1,3,1,90,4.8,1,1
880,7.6,1,2,1,68,4.5,1,0
881,8.7,2,3,1,77,4.3,1,0
882,7.7,0,1,1,71,4,0,0
883,8.7,1,3,2,88,4.8,1,1
884,7.1,1,2,0,77,3.7,1,1
885,6.6,1,2,1,74,3.7,0,0
886,6.5,0,2,0,78,4.5,1,1
887,7.6,1,2,0,60,3.9,0,0
888,7.4,1,1,1,81,3.8,1,0
889,8,1,1,0,83,4.7,1,1
890,7.6,1,3,1,83,4.8,0,1
891,8.3,2,3,2,90,4.7,1,1
892,7,0,1,0,82,4.4,0,0
893,7.9,1,1,2,74,4.8,0,0
894,6.5,0,3,1,67,3.5,1,1
895,7.6,1,1,0,74,4,1,0
896,7.4,1,1,1,68,4.7,1,0
897,7.1,1,2,0,84,4.6,1,1
898,6.5,1,1,0,68,4.1,1,0
899,8.5,1,3,1,77,4.7,1,0
900,8.4,0,3,2,89,4.1,1,1
901,8.6,2,3,3,87,4.7,1,1
902,8,1,2,1,81,4.4,1,1
903,8,1,1,1,77,3.7,1,0
904,8.5,2,2,0,86,4.3,1,1
905,8.2,0,3,0,71,4.7,1,1
906,7.6,0,1,1,81,4.3,0,0
907,8.3,2,3,0,79,4.5,0,0
908,6.8,1,2,2,82,3.9,1,1
909,7.8,2,3,1,86,4.4,1,0
910,8.6,1,3,1,87,4.6,1,1
911,7.8,2,3,0,82,4.3,1,1
912,8.2,1,3,2,75,4.5,1,0
913,8.3,0,3,2,84,4.3,0,0
914,7.6,1,3,0,80,4.3,1,0
915,7.6,1,1,0,81,4.5,0,0
916,6.5,1,1,0,78,3.5,1,0
917,6.5,1,1,1,64,4,1,0
918,7.5,2,2,0,89,4.8,1,1
919,7.4,2,1,0,77,4.3,0,1
920,7.8,0,3,0,69,4.2,1,1
921,7.7,1,2,1,66,3.4,1,0
922,7.7,2,1,1,90,4.5,1,1
923,8.2,1,1,0,76,4.7,1,0
924,7.2,1,1,0,78,4.2,0,0
925,7.5,0,1,2,89,4,1,0
926,7.5,0,1,0,66,3.5,0,0
927,7.3,0,1,1,74,4.1,0,0
928,7.1,1,2,0,85,4.2,1,1
929,8,2,3,3,80,4.8,1,0
930,7.7,0,1,0,69,3.9,1,0
931,7.5,2,3,1,86,4.4,1,1
932,7.7,0,1,0,76,3.4,0,0
933,7.5,1,1,0,70,4.3,1,0
934,7.9,1,3,2,81,4.8,1,1
935,6.6,1,1,1,70,4.6,1,1
936,6.5,0,1,0,75,4.1,1,0
937,8.4,2,3,3,87,4.8,1,1
938,8.4,2,3,2,90,4.8,1,0
939,7.3,1,1,0,65,4,1,0
940,7.6,1,2,0,66,3.8,0,0
941,8.2,1,3,2,90,4.6,1,1
942,8.3,1,3,0,75,3.9,1,1
943,6.5,2,3,0,82,4.3,1,0
944,8.3,1,2,2,71,4.5,1,1
945,7.2,0,2,2,90,4.8,1,1
946,7.7,0,1,0,67,3.5,0,0
947,7.8,0,2,1,66,3.6,1,0
948,8.4,2,3,2,90,4.8,1,1
949,8.1,1,2,0,88,4.6,1,1
950,8,0,3,0,88,4.6,1,1
951,8.3,1,1,1,64,4.1,0,0
952,6.7,1,2,1,78,4.4,0,0
953,6.6,1,2,0,71,3.8,1,0
954,7.6,0,1,1,65,4.1,0,0
955,7.5,1,1,0,70,3.9,0,0
956,6.5,1,1,0,82,3.9,1,0
957,8.3,1,2,2,82,4.6,1,1
958,6.5,0,2,1,69,4.7,1,0
959,7.9,2,3,2,87,4.5,1,0
960,6.6,1,3,0,81,4.4,1,0
961,8.1,2,3,2,90,4.7,1,1
962,7.3,1,1,1,83,3.9,0,0
963,6.6,0,1,1,67,4.5,0,0
964,7.6,1,1,0,81,3.8,1,0
965,6.5,1,1,1,62,3.4,1,0
966,7.5,0,1,0,71,4.1,0,0
967,7.4,1,1,1,63,4.2,1,0
968,6.5,1,2,0,66,4,0,0
969,7.6,1,2,0,73,4,1,0
970,6.8,1,1,1,78,4.1,0,0
971,8.8,2,3,2,90,4.8,1,1
972,6.7,1,2,0,77,4.4,1,0
973,7.3,1,1,2,66,4.6,1,1
974,7.6,1,2,1,81,4,1,0
975,7.7,1,2,1,69,4.1,1,0
976,8,2,2,2,83,4.5,1,0
977,7.9,0,1,2,86,4.3,1,1
978,8.4,1,3,0,73,4.6,1,0
979,7.5,1,1,0,69,4.3,0,0
980,6.6,1,2,0,88,4,0,0
981,8.3,2,3,2,90,4.8,1,1
982,7.4,2,3,2,71,4.8,1,1
983,6.8,1,2,0,79,3.4,1,0
984,8.4,1,3,2,90,4.8,1,1
985,8.3,1,1,2,88,4.1,0,1
986,7.9,2,1,2,89,4.8,0,0
987,7.5,1,1,0,66,3.8,0,0
988,8.2,2,1,1,69,4.5,0,0
989,6.9,1,2,0,85,4.8,1,1
990,6.7,0,1,0,71,4.3,0,0
991,7.6,0,3,2,85,3.7,1,0
992,7.9,1,2,2,76,4.5,1,0
993,7.8,1,1,2,82,4.3,1,1
994,8.1,2,3,2,78,4.5,1,1
995,8.6,2,3,0,89,4.8,1,1
996,7.7,1,2,1,76,4.7,1,0
997,8.2,2,3,2,90,4.8,1,1
998,8,1,2,2,89,4.5,1,1
999,7.4,1,2,0,78,4.6,0,0
1000,7.6,1,2,0,60,4.1,1,0
1001,7.8,0,2,0,70,4.3,0,0
1002,7.6,1,2,1,78,4.3,1,0
1003,8.1,2,2,1,88,4.8,1,0
1004,8.1,0,1,0,85,4.5,1,1
1005,8.6,1,1,2,75,4.5,1,0
1006,7.8,1,2,2,76,4,1,0
1007,8.3,0,3,2,75,3.8,1,1
1008,7.3,1,1,1,76,4.1,1,0
1009,7.1,0,1,0,68,3.6,1,1
1010,8.2,2,3,2,90,4.6,0,0
1011,7.5,1,1,0,81,4.5,1,1
1012,8.4,1,1,1,70,4.8,0,0
1013,6.8,1,2,1,81,4,1,0
1014,8.7,2,3,2,90,4.8,1,1
1015,8,2,2,2,83,3.3,1,0
1016,8.6,1,3,1,83,4.7,1,1
1017,8.1,2,3,3,76,4.5,1,0
1018,6.5,1,1,0,70,4.2,0,0
1019,8.4,0,3,0,84,4.8,1,1
1020,8.3,0,3,2,78,4.3,0,0
1021,7.8,2,2,2,81,4.8,1,1
1022,7.5,1,2,1,79,4.6,1,0
1023,8.3,2,3,2,90,4.8,1,1
1024,7.4,1,1,0,64,4.7,1,0
1025,8.1,1,1,1,72,4.6,0,0
1026,7.9,2,3,2,85,4.7,1,1
1027,7.8,1,3,2,87,4.3,1,1
1028,7,1,1,2,81,4.8,0,0
1029,8.3,1,1,0,80,4.4,0,0
1030,6.9,1,1,0,70,4.6,1,1
1031,8.2,1,2,0,83,4.8,0,1
1032,7.9,1,1,0,81,4.6,0,1
1033,7.8,2,3,1,73,4.3,1,1
1034,7.7,1,2,1,85,4.6,1,1
1035,8.5,2,2,2,80,4.8,1,1
1036,7.7,1,2,0,71,4.5,1,0
1037,8.3,2,3,2,87,4.8,1,1
1038,8.4,1,3,2,89,4.2,1,1
1039,7.5,1,1,1,71,4,1,0
1040,7.4,1,2,3,71,4.8,1,0
1041,8.2,2,1,0,74,4.5,1,0
1042,7.9,1,2,2,88,4.8,1,1
1043,8.3,2,3,2,90,4.8,1,0
1044,6.5,0,1,0,75,4.5,0,0
1045,7.6,1,2,0,76,3.8,1,1
1046,8.1,2,3,3,90,4.7,1,1
1047,7.7,2,3,0,87,4.4,1,0
1048,8.3,1,1,1,71,4.8,1,0
1049,7.7,1,1,1,71,4.2,1,0
1050,8.5,1,3,2,88,4.2,1,1
1051,8,2,3,2,90,4.8,1,1
1052,7.5,1,1,1,64,3.3,0,0
1053,8.7,0,1,2,90,4.5,1,1
1054,8.3,1,2,1,71,3.9,0,0
1055,8,2,3,2,90,4.3,1,1
1056,7.7,0,2,0,73,4.2,1,1
1057,7.8,1,1,1,72,4.3,1,0
1058,8.5,2,3,2,89,4.8,1,1
1059,7.5,1,1,0,77,3.9,1,0
1060,8.2,1,2,3,82,4.6,1,0
1061,8.7,2,3,2,90,4.8,1,1
1062,7.5,1,1,2,75,3.5,1,0
1063,7.6,0,2,2,67,4,1,0
1064,6.5,1,1,0,80,3.8,0,1
1065,7.7,1,1,1,77,4.1,1,0
1066,8.6,0,3,2,73,4.2,0,1
1067,6.5,0,1,1,82,4.5,0,0
1068,7.6,2,2,2,67,4.7,0,0
1069,7.5,2,1,2,80,4,0,0
1070,6.5,1,1,1,70,3.8,0,0
1071,7.6,1,2,0,82,4,0,0
1072,7.9,0,3,1,86,4.6,0,1
1073,6.5,1,1,1,77,3.9,1,0
1074,8.3,2,3,2,90,4.7,1,0
1075,8.1,2,3,2,90,4.8,1,1
1076,7.5,1,2,2,71,4.1,1,1
1077,6.8,1,1,0,85,4.3,1,0
1078,7.4,1,1,0,78,3.9,0,0
1079,6.6,1,2,0,77,4.1,1,0
1080,8.4,1,2,2,77,4.5,1,0
1081,8.8,1,1,2,87,4.4,1,1
1082,7.8,0,1,0,79,4.1,1,1
1083,7.4,0,2,0,86,3.8,1,0
1084,7.4,0,1,1,73,4.4,0,0
1085,7.6,1,1,3,79,4.8,1,0
1086,8.3,1,3,2,90,4.8,1,1
1087,8.4,0,3,0,75,4.6,1,1
1088,7.2,0,1,0,60,3.8,0,0
1089,8.2,2,3,2,86,4.7,1,1
1090,8.5,2,3,2,90,4.8,1,1
1091,7.7,1,1,0,70,4.3,1,0
1092,8.7,1,2,2,77,4.3,1,1
1093,8.8,1,3,2,82,4.8,1,0
1094,8.7,1,2,0,78,4.4,1,1
1095,8.8,2,3,2,90,4.8,1,1
1096,8.4,1,3,3,90,4.7,1,1
1097,8.1,2,3,2,90,4.6,1,1
1098,7.6,1,2,0,81,4.5,1,0
1099,7.4,1,1,0,74,3.8,1,0
1100,8.1,0,3,2,90,4.7,1,1
1101,7.8,1,1,2,81,4.8,1,1
1102,7.5,0,2,0,78,4.4,1,0
1103,8.1,0,2,3,71,4.2,0,0
1104,7.4,1,1,1,80,4.5,1,0
1105,7.5,0,1,1,67,3.6,0,0
1106,7.7,1,3,2,90,4.7,1,1
1107,7.6,1,2,2,78,4.4,1,0
1108,6.5,0,1,0,78,3.9,0,0
1109,7.3,1,1,2,82,4.2,1,0
1110,8.3,2,3,2,89,4.4,1,1
1111,7.5,1,1,0,72,3.4,0,0
1112,8.7,2,1,3,73,4.6,1,1
1113,7.4,1,3,1,87,3.6,0,0
1114,7.8,2,1,0,84,4.2,1,1
1115,8,1,3,2,89,4.8,1,0
1116,7.3,1,1,1,75,3.7,1,0
1117,8.3,0,1,0,79,3.5,1,1
1118,7.8,1,1,1,78,4.5,1,0
1119,8.2,1,3,2,90,4.8,1,1
1120,8.4,2,2,2,87,4.7,1,0
1121,8.5,1,1,0,75,4.5,1,0
1122,7.4,0,2,1,83,4.5,1,1
1123,7.2,1,1,1,83,4.4,0,0
1124,6.9,1,2,1,70,4.1,0,0
1125,8.5,0,3,3,87,4.7,1,0
1126,7.8,2,3,2,90,4.3,1,1
1127,7.5,0,3,1,84,4.2,1,0
1128,6.5,1,1,0,68,4.5,0,0
1129,6.7,0,1,0,60,3.9,1,0
1130,7.3,1,2,2,79,4.6,0,1
1131,7.4,1,2,1,63,3.6,1,0
1132,8.6,2,3,2,90,4.8,1,1
1133,6.5,1,2,0,84,4.2,0,0
1134,7.7,1,2,0,85,4.3,1,0
1135,6.7,1,1,1,67,3.7,0,0
1136,7.4,0,1,1,68,4.1,1,0
1137,7.7,1,2,0,88,4.8,1,1
1138,8.7,2,3,0,86,4.8,1,1
1139,7.8,2,3,2,90,4.7,1,1
1140,8,2,3,2,90,4.8,1,0
1141,7.7,2,1,1,79,4.6,1,1
1142,8.3,1,3,2,87,4.6,1,0
1143,7.5,1,3,0,86,4.4,1,1
1144,8.3,2,3,2,81,4.8,1,1
1145,8.1,1,1,1,71,4.7,1,0
1146,8.5,0,3,2,90,4.8,1,1
1147,8.6,2,3,0,85,4.8,1,1
1148,7.9,1,1,2,90,4.8,1,0
1149,8.1,1,2,0,85,4.3,1,1
1150,6.9,1,1,0,71,4.5,1,0
1151,6.8,2,3,3,87,4,1,0
1152,7.7,1,1,0,84,4.7,1,1
1153,6.7,1,3,0,86,4.1,0,0
1154,6.5,1,2,1,76,4.5,1,0
1155,8.1,2,3,2,85,4.6,1,1
1156,7.5,0,1,1,78,3.9,1,0
1157,8.4,2,3,0,85,4.2,1,0
1158,6.8,1,1,0,76,4.5,0,1
1159,7.9,1,3,1,84,3.9,1,0
1160,6.5,1,1,0,71,4.1,0,0
1161,7.8,1,3,0,88,4.8,1,1
1162,6.5,0,2,1,60,3.5,0,0
1163,7.8,0,1,1,77,4.8,1,0
1164,7.8,0,1,0,61,4,0,0
1165,6.5,1,1,0,67,3.8,1,0
1166,8.3,1,3,2,76,4.8,1,1
1167,8.3,0,3,1,71,3.4,1,0
1168,7.6,1,3,1,70,4.5,1,0
1169,8,1,3,2,90,4.8,1,0
1170,7.5,0,1,0,74,4.1,0,0
1171,6.5,0,1,0,73,4,1,0
1172,8.5,1,3,1,83,4.7,1,1
1173,7.6,1,1,2,78,4.2,0,0
1174,7.7,2,3,1,85,4.2,0,1
1175,7.5,1,1,3,68,3.6,0,0
1176,8,2,1,0,83,4.4,1,1
1177,8.2,0,1,2,88,4.6,0,1
1178,7.3,1,2,1,71,4.8,1,0
1179,8.8,2,1,2,85,4.8,1,1
1180,8.1,1,3,2,90,4.8,1,1
1181,8.1,2,2,2,82,4.7,1,0
1182,6.5,1,1,0,81,4.3,1,0
1183,7.7,1,3,2,74,4.4,1,0
1184,7.9,2,3,1,90,4,1,1
1185,6.9,0,2,1,76,3.7,0,0
1186,6.8,1,1,3,72,4.3,1,0
1187,7.6,1,1,0,71,3.8,0,0
1188,7.7,1,1,0,88,4.7,1,0
1189,8.6,2,3,2,90,4.3,0,1
1190,8,1,3,2,86,4.6,1,1
1191,6.5,2,3,0,85,4,0,0
1192,7.8,1,2,1,70,4.1,1,0
1193,7.6,1,1,1,77,4.5,0,0
1194,7.6,1,1,2,73,3.6,1,0
1195,8.1,2,3,2,90,4.8,1,1
1196,6.9,2,1,0,78,4.8,1,0
1197,6.8,1,1,0,78,3.7,1,1
1198,7.2,1,1,0,69,4,0,0
1199,8.4,0,1,0,73,4.4,0,0
1200,8.2,0,3,2,87,4.8,1,1
1201,6.7,1,1,2,90,4.2,0,0
1202,6.9,1,1,2,81,4.5,1,1
1203,7.5,1,1,1,77,4.5,1,1
1204,7.7,1,2,1,75,3.8,0,0
1205,7.4,0,2,0,78,4.4,1,0
1206,7.2,1,2,1,69,3.1,1,0
1207,7.5,1,1,1,66,3.7,1,0
1208,8.1,1,1,2,77,4.8,1,1
1209,7.5,1,2,1,78,4.4,1,0
1210,8.3,2,3,0,89,4.6,1,1
1211,7.9,1,2,0,89,4.8,1,0
1212,8.1,1,2,1,72,4.2,1,0
1213,8.2,1,3,2,90,4.8,1,1
1214,7.4,0,1,0,75,3.8,0,0
1215,7.7,1,2,0,73,4.3,1,0
1216,6.9,1,3,2,82,3.5,1,1
1217,7.6,2,2,0,89,3.8,0,0
1218,7.5,1,2,0,75,3.7,1,0
1219,8.7,0,1,3,72,4.8,1,1
1220,7.7,2,1,1,64,4.2,1,0
1221,8.3,1,2,0,74,4.7,1,1
1222,7.5,1,1,1,76,3.9,0,0
1223,6.9,1,3,2,86,4.4,1,1
1224,8,1,2,0,79,4.4,0,0
1225,8.3,2,3,0,90,4.6,1,1
1226,7.6,1,1,1,70,3.6,1,1
1227,8.9,2,1,2,90,3.7,1,1
1228,7.5,1,3,0,82,4.5,1,1
1229,8.3,1,2,0,79,4.3,1,1
1230,6.7,1,2,0,71,3.8,1,0
1231,6.5,1,1,0,75,4.5,0,0
1232,7.7,0,3,2,90,4.8,1,1
1233,7,0,1,2,72,4,1,0
1234,8.6,2,3,2,90,4.8,0,1
1235,7.6,1,2,1,82,4.7,1,0
1236,8.5,1,1,1,81,4.7,1,1
1237,8.4,0,3,2,74,4.5,1,1
1238,8.8,1,3,2,74,4.3,1,1
1239,8.4,1,3,2,87,4.8,1,1
1240,7.4,1,1,0,78,4.5,1,1
1241,8.2,1,3,2,90,4.4,1,1
1242,7.1,1,1,0,76,3.9,0,0
1243,8.3,0,1,2,90,4.8,1,1
1244,8.4,0,2,1,82,4.7,1,0
1245,6.5,0,2,0,78,4.3,1,0
1246,7.2,1,1,1,90,4.5,1,0
1247,8.4,2,2,2,79,4.7,1,1
1248,7.7,1,3,2,90,4.8,1,1
1249,7.3,0,2,0,69,3.8,1,0
1250,6.5,1,1,1,62,4.1,1,0
1251,8.3,1,1,0,75,4,0,0
1252,7.2,0,1,0,79,3.8,1,0
1253,8.2,2,3,2,90,4.8,1,1
1254,7.4,1,1,1,80,4.3,0,0
1255,8.4,1,3,2,90,4.8,1,1
1256,7.6,1,3,0,83,4.3,1,1
1257,7.6,1,1,1,77,4.1,1,0
1258,7.5,2,2,3,70,4.2,1,1
1259,8.1,2,3,2,86,4.8,1,1
1260,7.6,1,2,1,76,4.3,1,1
1261,8.3,2,3,2,81,4.7,0,1
1262,7.7,2,3,2,90,4.8,1,0
1263,7.4,1,2,2,83,4.4,1,1
1264,8.5,1,2,2,78,4.8,1,0
