StudentID,CGPA,Internships,Projects,Workshops/Certifications,AptitudeTestScore,SoftSkillsRating,PlacementTraining,PlacementStatus
514,7.6,1,2,0,88,4.8,Yes,NotPlaced
515,7.9,2,3,2,90,4.8,Yes,NotPlaced
516,6.5,0,3,0,81,4.8,Yes,NotPlaced
517,7.3,1,1,1,69,4.2,No,NotPlaced
518,7.7,2,3,0,78,4.1,Yes,NotPlaced
519,7.9,1,2,2,75,4.6,Yes,NotPlaced
520,7.9,2,3,1,82,4.2,Yes,NotPlaced
521,7.5,1,1,0,71,3.7,Yes,NotPlaced
522,7.5,1,3,0,86,4.2,Yes,NotPlaced
523,8.2,1,1,2,83,4.4,Yes,Placed
524,8,0,3,3,90,4.3,Yes,Placed
525,7.5,1,3,1,89,4.2,Yes,NotPlaced
526,7.8,1,1,0,69,4.7,No,NotPlaced
527,8.1,0,2,0,80,4.5,Yes,NotPlaced
528,8.2,1,1,0,70,4.2,No,NotPlaced
529,8.1,1,3,0,88,4.3,No,NotPlaced
530,8.1,1,3,2,90,4.5,Yes,Placed
531,6.7,1,2,1,68,4.6,Yes,NotPlaced
532,7.7,2,1,0,75,4.4,No,NotPlaced
533,7.6,0,1,1,73,4.4,Yes,NotPlaced
534,8.6,2,3,2,87,4.8,Yes,Placed
535,7.5,1,2,0,77,4.3,No,NotPlaced
536,8.4,2,2,2,73,4.8,No,Placed
537,8.1,2,3,2,84,4.6,Yes,Placed
538,6.5,1,2,0,78,4.6,Yes,NotPlaced
539,8.9,2,3,2,90,4.8,Yes,Placed
540,7.5,2,2,0,73,4.4,Yes,Placed
541,8.7,2,3,2,90,4.8,Yes,Placed
542,7.4,2,3,2,84,4.8,Yes,NotPlaced
543,7.8,1,1,1,66,3.4,No,Placed
544,8.3,1,3,1,84,4.6,Yes,NotPlaced
545,8.3,1,2,2,85,4.6,Yes,Placed
546,7.6,2,3,2,90,4.5,Yes,Placed
547,6.5,1,1,1,74,4,No,NotPlaced
548,7.4,1,3,1,75,4.5,Yes,Placed
549,7.9,1,3,0,90,4.6,Yes,Placed
550,8.4,1,1,0,73,4.2,Yes,NotPlaced
551,7.7,2,2,1,74,4.1,Yes,NotPlaced
552,8.2,1,3,1,88,4.8,Yes,NotPlaced
553,7.6,0,2,0,81,4,No,NotPlaced
554,6.8,1,1,0,67,4.1,No,NotPlaced
555,8.2,0,3,0,76,4.7,Yes,NotPlaced
556,8.3,2,3,2,88,4.7,Yes,Placed
557,7.1,0,2,0,67,3.2,No,NotPlaced
558,6.5,1,2,1,60,3.5,No,NotPlaced
559,8.6,1,3,2,90,4.8,Yes,Placed
560,7.6,2,2,0,72,4.3,Yes,Placed
561,7.9,2,1,1,78,4.1,Yes,NotPlaced
562,7.7,1,3,0,82,4.2,Yes,Placed
563,7.4,1,3,2,88,4.8,Yes,Placed
564,6.5,1,3,1,68,4,Yes,NotPlaced
565,8.2,1,2,1,90,4.7,Yes,Placed
566,7.6,1,2,2,70,4.8,Yes,Placed
567,7.3,0,2,1,78,4.8,Yes,NotPlaced
568,8.1,2,3,2,90,4.4,Yes,NotPlaced
569,7.5,1,1,1,71,4.3,No,NotPlaced
570,7.4,1,3,0,81,4.7,Yes,Placed
571,7.8,0,3,2,90,4.7,Yes,Placed
572,8.2,2,3,2,90,4.8,Yes,Placed
573,8.4,0,3,2,79,4.5,Yes,NotPlaced
574,8.2,2,3,2,90,4.7,Yes,Placed
575,7.6,2,1,2,87,4.8,No,NotPlaced
576,8.6,1,1,1,88,4,Yes,Placed
577,6.5,2,3,1,84,4.7,Yes,Placed
578,6.7,0,3,2,90,4.8,No,NotPlaced
579,7.5,1,1,0,70,4.5,No,NotPlaced
580,7.5,1,2,0,60,4,Yes,NotPlaced
581,7.5,1,1,1,60,4.1,No,NotPlaced
582,8.7,2,3,2,90,4.8,Yes,Placed
583,7.4,1,2,1,71,4.8,Yes,NotPlaced
584,7.8,0,1,1,77,4.1,Yes,NotPlaced
585,8.1,2,3,2,90,4.4,Yes,Placed
586,7.3,1,1,0,81,4.4,No,NotPlaced
587,7.8,2,3,0,90,4.8,Yes,Placed
588,8,0,0,2,76,4.8,No,Placed
589,7.5,1,3,1,90,4.8,Yes,Placed
590,7.8,1,2,0,81,3.9,No,NotPlaced
591,6.5,0,3,0,68,4.2,No,Placed
592,7.9,0,1,0,66,4.1,No,NotPlaced
593,7.7,0,3,1,80,4.3,No,NotPlaced
594,8,1,3,0,87,4.3,Yes,NotPlaced
595,7.8,1,1,0,85,4.5,Yes,NotPlaced
596,8.5,2,3,2,90,4.8,Yes,Placed
597,8.4,1,3,2,90,4.6,Yes,Placed
598,7.4,2,1,1,81,4,No,Placed
599,7,1,3,0,82,4.6,Yes,NotPlaced
600,7.6,1,2,1,85,4.6,No,NotPlaced
601,6.8,1,1,1,75,3.8,Yes,NotPlaced
602,7.5,0,2,1,63,3.5,Yes,NotPlaced
603,8.5,2,3,0,89,4.8,Yes,Placed
604,6.9,1,2,1,70,4.4,Yes,NotPlaced
605,8.2,0,1,0,73,4.8,Yes,Placed
606,6.5,0,3,2,85,4.7,No,Placed
607,7.7,1,2,2,76,4.1,Yes,NotPlaced
608,7.7,1,1,1,78,4.2,Yes,NotPlaced
609,6.8,1,1,0,74,3.8,Yes,NotPlaced
610,8.3,1,3,0,78,4.7,Yes,NotPlaced
611,7.6,2,1,1,89,3.9,Yes,NotPlaced
612,7.4,0,3,0,78,4.4,Yes,Placed
613,8.1,2,3,2,90,4.8,Yes,Placed
614,7.7,0,1,1,67,4.2,No,NotPlaced
615,6.5,2,3,2,84,4,No,NotPlaced
616,8,2,3,2,90,4.8,Yes,Placed
617,6.9,1,1,1,74,4.3,Yes,NotPlaced
618,8.5,2,2,0,79,4.8,No,NotPlaced
619,6.5,1,1,0,84,4.5,Yes,NotPlaced
620,7.7,1,1,0,73,3.9,Yes,Placed
621,7.4,1,2,1,90,4.8,Yes,Placed
622,6.7,1,1,1,68,4.3,No,NotPlaced
623,8.3,1,2,2,88,4.4,Yes,Placed
624,7.6,0,1,1,70,4,No,NotPlaced
625,8.4,1,1,0,72,3.9,No,NotPlaced
626,7.1,1,2,1,73,4.3,Yes,NotPlaced
627,7.4,1,1,2,80,4.3,Yes,NotPlaced
628,7.5,1,2,1,90,4.3,Yes,Placed
629,8.3,2,3,0,90,4.8,Yes,Placed
630,8.3,2,3,2,85,4.7,Yes,Placed
631,7.6,1,2,1,74,4.6,Yes,Placed
632,7.5,1,2,0,80,3.6,No,NotPlaced
633,8.6,2,2,2,88,4.8,No,Placed
634,6.6,1,2,1,81,3.4,Yes,Placed
635,8.6,2,3,2,87,4.4,Yes,Placed
636,7.4,1,1,1,69,3.8,Yes,Placed
637,7.7,1,2,0,81,4.4,Yes,Placed
638,7.5,1,1,0,79,4.5,No,NotPlaced
639,7.4,1,2,0,68,4.3,Yes,NotPlaced
640,8.5,1,1,2,83,4.3,Yes,Placed
641,6.5,1,1,1,81,4.6,No,NotPlaced
642,7.9,1,1,1,66,4.5,No,NotPlaced
643,6.6,0,1,1,72,3.4,No,NotPlaced
644,8.3,2,3,2,90,4.8,No,Placed
645,8.5,2,3,2,88,4.6,Yes,Placed
646,7.4,1,2,1,79,4.7,Yes,NotPlaced
647,7.9,2,3,2,90,4.6,Yes,Placed
648,8.3,1,3,0,84,4.6,Yes,NotPlaced
649,7.6,1,2,0,79,4.3,Yes,Placed
650,7.6,0,1,2,74,4.6,Yes,Placed
651,8.1,1,3,0,90,4.8,Yes,NotPlaced
652,6.5,1,1,1,71,4.2,No,NotPlaced
653,6.8,0,3,2,89,4.8,Yes,Placed
654,7.3,1,1,0,84,4.3,No,NotPlaced
655,8.2,2,3,1,90,4.8,Yes,Placed
656,7.6,0,3,2,85,3.8,No,NotPlaced
657,7.4,1,3,0,88,4.2,Yes,NotPlaced
658,6.5,0,1,0,77,4.1,No,NotPlaced
659,8.2,1,2,3,85,4.5,Yes,NotPlaced
660,8.4,0,3,2,87,4,No,Placed
661,7.4,1,1,1,73,3.7,No,NotPlaced
662,7.3,1,1,0,90,4.6,No,NotPlaced
663,8.4,1,2,1,85,4.8,Yes,Placed
664,7.8,0,3,2,90,4.8,Yes,NotPlaced
665,8.5,0,3,1,83,4,Yes,NotPlaced
666,8.1,2,3,2,90,4.8,Yes,Placed
667,8.7,2,3,2,87,4.8,Yes,Placed
668,6.9,0,1,0,79,3.6,No,NotPlaced
669,8.3,2,3,2,90,4.8,Yes,Placed
670,7.6,1,1,0,76,4,Yes,Placed
671,7.3,1,1,1,88,4.1,No,NotPlaced
672,7.3,1,1,0,71,4.6,Yes,NotPlaced
673,8.8,1,3,2,83,4.8,Yes,Placed
674,6.7,1,1,0,82,3.9,Yes,Placed
675,8.3,2,3,2,90,4.6,Yes,Placed
676,8.2,1,3,2,85,4.8,Yes,NotPlaced
677,7.6,1,3,1,68,4.6,Yes,Placed
678,7.3,1,1,0,72,3.9,No,NotPlaced
679,8,2,3,2,83,4.8,Yes,Placed
680,7.6,1,3,0,69,4.3,Yes,Placed
681,8.2,2,1,2,71,4.2,Yes,NotPlaced
682,8.1,2,2,0,71,4.4,Yes,Placed
683,7.1,0,2,2,76,4.2,No,NotPlaced
684,8.6,1,2,0,82,3.7,Yes,Placed
685,7,1,2,0,67,4.3,Yes,NotPlaced
686,8.7,0,1,2,82,4.5,Yes,Placed
687,8.1,1,2,1,84,4.3,Yes,NotPlaced
688,7.5,1,2,0,87,4.6,Yes,Placed
689,8.3,1,2,1,73,3.9,Yes,NotPlaced
690,6.5,2,3,2,74,4.2,No,NotPlaced
691,8.5,2,2,2,84,4.5,Yes,Placed
692,7.5,0,2,1,62,4.5,No,NotPlaced
693,8.2,1,3,2,83,4.7,Yes,Placed
694,8.3,1,3,0,90,4.7,Yes,Placed
695,7.2,1,2,0,81,4.3,Yes,NotPlaced
696,7.1,2,3,2,90,4.4,Yes,Placed
697,7.6,1,2,0,70,3.4,Yes,NotPlaced
698,7.7,1,2,1,74,4.1,Yes,NotPlaced
699,8.7,2,3,3,81,4.2,Yes,Placed
700,6.7,0,1,1,69,4.4,No,NotPlaced
701,7.9,1,3,0,79,3.7,Yes,NotPlaced
702,8.4,2,1,1,87,4.8,Yes,NotPlaced
703,6.9,0,1,0,67,3.9,No,NotPlaced
704,7.7,1,2,0,78,3.6,Yes,NotPlaced
705,8.4,2,3,2,90,4.7,Yes,Placed
706,7.8,0,1,0,78,4,No,NotPlaced
707,8.1,2,3,0,81,4.8,Yes,NotPlaced
708,8.5,1,1,2,82,3.4,No,NotPlaced
709,7.7,2,3,2,78,4.8,No,NotPlaced
710,8.4,1,3,1,79,4.1,Yes,Placed
711,8.4,2,3,2,84,4.5,Yes,Placed
712,6.5,1,2,1,70,3.8,No,NotPlaced
713,7.5,1,1,0,81,4.6,Yes,NotPlaced
714,7.4,1,1,1,75,4.2,Yes,NotPlaced
715,8.7,1,3,2,90,4.8,Yes,Placed
716,6.7,1,1,1,66,3.4,Yes,NotPlaced
717,8.5,2,3,2,88,4.3,Yes,NotPlaced
718,6.9,1,1,1,74,4.4,No,NotPlaced
719,8.1,2,3,2,87,4.4,Yes,Placed
720,8.3,2,2,0,90,4.6,Yes,Placed
721,8.1,1,3,2,90,4.6,Yes,Placed
722,7.6,1,2,0,86,4,Yes,NotPlaced
723,7.9,1,2,2,90,4.3,Yes,Placed
724,6.5,1,3,2,75,4.7,No,NotPlaced
725,7.8,0,3,0,76,3.7,Yes,Placed
726,6.8,1,2,0,67,4.8,No,NotPlaced
727,8.3,0,1,2,84,4.7,Yes,Placed
728,8.7,1,3,2,90,4.7,Yes,Placed
729,7.4,0,2,0,71,4,Yes,Placed
730,7.9,0,2,0,69,4.2,No,NotPlaced
731,8.1,2,3,2,90,4.8,Yes,Placed
732,7.9,2,3,2,90,4.8,Yes,Placed
733,6.5,1,1,1,82,3.4,No,NotPlaced
734,6.7,1,1,1,65,4,Yes,NotPlaced
735,8.2,0,1,0,71,4.8,No,NotPlaced
736,8.1,2,3,2,87,4.6,Yes,Placed
737,7,1,1,1,70,4.8,No,NotPlaced
738,7,1,1,1,65,3,No,NotPlaced
739,7.7,1,2,0,78,3.6,Yes,Placed
740,6.5,2,1,0,79,3.6,No,NotPlaced
741,8,1,2,0,81,4.2,Yes,NotPlaced
742,7.9,2,3,2,80,4.3,Yes,Placed
743,8.3,1,3,2,86,4.8,Yes,Placed
744,6.7,1,1,0,78,3.1,Yes,NotPlaced
745,8.4,1,1,2,81,3.9,Yes,Placed
746,8.2,2,2,1,74,4.5,Yes,NotPlaced
747,7.9,1,1,1,65,4.3,No,NotPlaced
748,8.3,1,1,2,81,4.6,No,NotPlaced
749,8.6,2,2,2,84,4,Yes,NotPlaced
750,7.5,1,1,0,72,4.1,Yes,NotPlaced
751,8.1,1,2,3,86,4.5,Yes,Placed
752,8.2,2,3,1,79,4.8,Yes,Placed
753,8.4,2,1,2,77,4.5,Yes,NotPlaced
754,6.9,1,2,1,73,4.5,No,NotPlaced
755,6.8,1,1,0,67,4.3,No,NotPlaced
756,7.8,1,2,3,87,4.4,Yes,NotPlaced
757,8.1,1,3,1,89,4.7,Yes,Placed
758,7.7,0,1,1,76,3.9,No,NotPlaced
759,7.6,0,1,0,66,3.5,No,NotPlaced
760,8.6,1,2,0,74,4.4,No,Placed
761,7.5,1,1,0,79,3.7,No,NotPlaced
762,8.3,0,1,1,72,3.5,No,NotPlaced
763,7.7,1,1,0,70,3.9,Yes,NotPlaced
764,7.6,1,1,0,70,3.5,No,NotPlaced
765,7.5,1,3,0,80,4,Yes,NotPlaced
766,8.1,2,3,2,90,4.8,Yes,Placed
767,7.8,1,3,2,81,4.2,Yes,Placed
768,8.4,1,3,1,79,4.4,Yes,Placed
769,8,2,3,2,90,4.8,Yes,Placed
770,8.1,2,3,2,90,4.8,Yes,Placed
771,7.6,2,3,2,84,4.6,Yes,Placed
772,6.8,0,3,1,82,4.2,Yes,NotPlaced
773,7.3,1,2,2,73,4.7,Yes,NotPlaced
774,6.6,0,1,1,63,3.8,No,NotPlaced
775,6.6,1,1,0,72,3.9,Yes,NotPlaced
776,8.4,1,2,0,71,4.5,Yes,Placed
777,8.1,0,3,2,90,4.2,Yes,Placed
778,8.1,2,3,2,90,4.8,Yes,Placed
779,7.5,2,2,0,79,4.5,Yes,Placed
780,7.7,1,3,0,79,4.8,Yes,NotPlaced
781,8.4,0,1,0,90,4.6,Yes,Placed
782,7.5,0,2,0,82,4.8,Yes,Placed
783,7.8,0,1,1,69,4.2,No,NotPlaced
784,8.4,2,3,1,89,4.6,Yes,NotPlaced
785,6.6,1,1,1,69,4.6,No,NotPlaced
786,8.3,2,3,1,86,4.7,No,NotPlaced
787,7.4,1,1,1,67,4.5,No,NotPlaced
788,8.2,1,3,2,87,4.7,Yes,Placed
789,6.5,1,1,1,78,4,No,NotPlaced
790,7.6,1,2,1,82,4.7,Yes,NotPlaced
791,8.3,1,3,3,86,4.8,Yes,Placed
792,6.5,0,1,0,72,3.6,No,NotPlaced
793,6.5,1,1,0,76,3.9,Yes,NotPlaced
794,6.5,1,2,0,77,4.6,Yes,NotPlaced
795,8.4,1,3,2,68,3.6,Yes,Placed
796,8.6,1,3,0,81,4.8,Yes,Placed
797,8.3,1,3,2,82,4.6,No,NotPlaced
798,8.4,1,2,2,75,4.1,Yes,NotPlaced
799,7.6,0,1,0,65,4.1,No,NotPlaced
800,8.3,2,3,2,90,4.8,Yes,Placed
801,7.7,0,1,2,76,4.6,Yes,NotPlaced
802,6.5,0,1,1,71,4.4,Yes,NotPlaced
803,7.6,1,1,0,70,4,Yes,NotPlaced
804,7.7,1,1,0,79,3.9,Yes,NotPlaced
805,8.2,1,3,2,71,4.8,Yes,NotPlaced
806,7.6,1,2,1,89,4.5,No,NotPlaced
807,7.3,1,3,2,83,4.7,Yes,Placed
808,8.3,2,2,1,81,4.3,Yes,NotPlaced
809,8.4,1,3,2,90,4.7,Yes,Placed
810,7.5,1,1,1,80,3.8,No,NotPlaced
811,7.7,1,2,0,78,4.4,Yes,NotPlaced
812,7.6,1,1,0,79,3.9,No,NotPlaced
813,7.1,1,2,0,70,4,No,NotPlaced
814,7.9,1,1,1,86,4.3,Yes,NotPlaced
815,6.6,0,1,1,72,4.1,Yes,NotPlaced
816,8.2,2,2,1,90,4.8,Yes,Placed
817,7.4,1,2,2,85,3.5,Yes,Placed
818,8.4,1,3,2,78,4.8,No,NotPlaced
819,6.8,0,3,2,76,3.9,Yes,NotPlaced
820,7.7,1,2,2,90,4.8,No,NotPlaced
821,7.9,1,2,1,82,4.5,Yes,NotPlaced
822,8.1,1,3,1,88,4.4,Yes,Placed
823,8.4,2,3,2,90,4.5,Yes,Placed
824,7.3,0,2,1,74,3.7,No,NotPlaced
825,8.2,2,3,2,87,4.8,Yes,Placed
826,7.6,1,1,1,68,4.2,No,NotPlaced
827,6.7,1,3,1,88,4.3,No,NotPlaced
828,7.1,0,2,0,80,3.8,Yes,NotPlaced
829,8.3,1,3,3,90,4.8,Yes,Placed
830,7.4,0,1,1,69,3.5,No,NotPlaced
831,8.6,0,3,2,88,4.8,Yes,Placed
832,6.7,1,2,1,60,4.1,No,NotPlaced
833,8,1,2,0,87,4.4,Yes,Placed
834,6.5,1,1,1,67,4.3,No,NotPlaced
835,7.1,0,1,1,71,4,Yes,NotPlaced
836,6.7,0,1,0,83,4.4,No,NotPlaced
837,6.5,0,1,1,63,3.7,No,NotPlaced
838,7.7,1,1,2,85,4.7,Yes,NotPlaced
839,6.5,1,2,0,69,3.4,No,NotPlaced
840,6.5,1,2,0,67,4.4,No,NotPlaced
841,7.7,0,1,1,65,4,No,NotPlaced
842,8,2,3,2,90,4.7,Yes,Placed
843,6.5,1,1,0,70,4.8,Yes,Placed
844,7.1,1,1,1,72,4.3,Yes,NotPlaced
845,7.4,0,2,0,88,3.6,No,NotPlaced
846,8,1,1,2,85,4.5,Yes,Placed
847,6.5,1,1,1,75,3.9,No,NotPlaced
848,7.5,2,1,2,79,3.9,Yes,NotPlaced
849,8.9,1,2,0,77,4.5,Yes,NotPlaced
850,8.3,2,1,0,86,4.8,No,NotPlaced
851,8.4,1,3,2,90,4.8,Yes,NotPlaced
852,6.6,0,2,1,70,3.2,Yes,NotPlaced
853,6.6,1,1,1,75,3.6,No,Placed
854,8.1,2,3,1,75,3.7,Yes,Placed
855,6.5,2,3,2,81,3.5,No,Placed
856,7.6,0,1,1,85,4.1,Yes,Placed
857,6.5,1,2,0,79,4.6,No,Placed
858,6.5,0,3,2,90,4.8,Yes,Placed
859,8.6,2,3,2,90,4.8,Yes,Placed
860,6.5,1,2,0,84,4.3,Yes,NotPlaced
861,8,1,1,0,84,3.9,No,NotPlaced
862,7.6,0,1,1,84,4.3,No,NotPlaced
863,7.4,0,1,1,65,4.7,No,NotPlaced
864,8.4,2,3,0,75,4.8,No,Placed
865,8.4,1,3,0,77,4.7,Yes,Placed
866,7.5,1,2,1,69,3.8,Yes,NotPlaced
867,6.5,1,1,0,75,4.7,Yes,Placed
868,8.2,2,3,1,70,3.8,No,NotPlaced
869,7.4,1,2,1,67,4.2,Yes,NotPlaced
870,8.4,1,3,2,88,4.8,Yes,Placed
871,7.2,1,1,1,69,4.3,No,NotPlaced
872,7.5,1,1,0,74,4.2,No,NotPlaced
873,6.5,1,2,0,71,4.3,Yes,NotPlaced
874,8.6,2,3,2,90,4.8,Yes,Placed
875,6.5,1,1,2,71,4.1,Yes,NotPlaced
876,7.7,1,1,1,71,4.3,No,NotPlaced
877,8.7,1,3,2,90,4.8,Yes,Placed
878,6.5,0,1,0,65,3.5,Yes,NotPlaced
879,8.1,1,3,1,90,4.8,Yes,Placed
880,7.6,1,2,1,68,4.5,Yes,NotPlaced
881,8.7,2,3,1,77,4.3,Yes,NotPlaced
882,7.7,0,1,1,71,4,No,NotPlaced
883,8.7,1,3,2,88,4.8,Yes,Placed
884,7.1,1,2,0,77,3.7,Yes,Placed
885,6.6,1,2,1,74,3.7,No,NotPlaced
886,6.5,0,2,0,78,4.5,Yes,Placed
887,7.6,1,2,0,60,3.9,No,NotPlaced
888,7.4,1,1,1,81,3.8,Yes,NotPlaced
889,8,1,1,0,83,4.7,Yes,Placed
890,7.6,1,3,1,83,4.8,No,Placed
891,8.3,2,3,2,90,4.7,Yes,Placed
892,7,0,1,0,82,4.4,No,NotPlaced
893,7.9,1,1,2,74,4.8,No,NotPlaced
894,6.5,0,3,1,67,3.5,Yes,Placed
895,7.6,1,1,0,74,4,Yes,NotPlaced
896,7.4,1,1,1,68,4.7,Yes,NotPlaced
897,7.1,1,2,0,84,4.6,Yes,Placed
898,6.5,1,1,0,68,4.1,Yes,NotPlaced
899,8.5,1,3,1,77,4.7,Yes,NotPlaced
900,8.4,0,3,2,89,4.1,Yes,Placed
901,8.6,2,3,3,87,4.7,Yes,Placed
902,8,1,2,1,81,4.4,Yes,Placed
903,8,1,1,1,77,3.7,Yes,NotPlaced
904,8.5,2,2,0,86,4.3,Yes,Placed
905,8.2,0,3,0,71,4.7,Yes,Placed
906,7.6,0,1,1,81,4.3,No,NotPlaced
907,8.3,2,3,0,79,4.5,No,NotPlaced
908,6.8,1,2,2,82,3.9,Yes,Placed
909,7.8,2,3,1,86,4.4,Yes,NotPlaced
910,8.6,1,3,1,87,4.6,Yes,Placed
911,7.8,2,3,0,82,4.3,Yes,Placed
912,8.2,1,3,2,75,4.5,Yes,NotPlaced
913,8.3,0,3,2,84,4.3,No,NotPlaced
914,7.6,1,3,0,80,4.3,Yes,NotPlaced
915,7.6,1,1,0,81,4.5,No,NotPlaced
916,6.5,1,1,0,78,3.5,Yes,NotPlaced
917,6.5,1,1,1,64,4,Yes,NotPlaced
918,7.5,2,2,0,89,4.8,Yes,Placed
919,7.4,2,1,0,77,4.3,No,Placed
920,7.8,0,3,0,69,4.2,Yes,Placed
921,7.7,1,2,1,66,3.4,Yes,NotPlaced
922,7.7,2,1,1,90,4.5,Yes,Placed
923,8.2,1,1,0,76,4.7,Yes,NotPlaced
924,7.2,1,1,0,78,4.2,No,NotPlaced
925,7.5,0,1,2,89,4,Yes,NotPlaced
926,7.5,0,1,0,66,3.5,No,NotPlaced
927,7.3,0,1,1,74,4.1,No,NotPlaced
928,7.1,1,2,0,85,4.2,Yes,Placed
929,8,2,3,3,80,4.8,Yes,NotPlaced
930,7.7,0,1,0,69,3.9,Yes,NotPlaced
931,7.5,2,3,1,86,4.4,Yes,Placed
932,7.7,0,1,0,76,3.4,No,NotPlaced
933,7.5,1,1,0,70,4.3,Yes,NotPlaced
934,7.9,1,3,2,81,4.8,Yes,Placed
935,6.6,1,1,1,70,4.6,Yes,Placed
936,6.5,0,1,0,75,4.1,Yes,NotPlaced
937,8.4,2,3,3,87,4.8,Yes,Placed
938,8.4,2,3,2,90,4.8,Yes,NotPlaced
939,7.3,1,1,0,65,4,Yes,NotPlaced
940,7.6,1,2,0,66,3.8,No,NotPlaced
941,8.2,1,3,2,90,4.6,Yes,Placed
942,8.3,1,3,0,75,3.9,Yes,Placed
943,6.5,2,3,0,82,4.3,Yes,NotPlaced
944,8.3,1,2,2,71,4.5,Yes,Placed
945,7.2,0,2,2,90,4.8,Yes,Placed
946,7.7,0,1,0,67,3.5,No,NotPlaced
947,7.8,0,2,1,66,3.6,Yes,NotPlaced
948,8.4,2,3,2,90,4.8,Yes,Placed
949,8.1,1,2,0,88,4.6,Yes,Placed
950,8,0,3,0,88,4.6,Yes,Placed
951,8.3,1,1,1,64,4.1,No,NotPlaced
952,6.7,1,2,1,78,4.4,No,NotPlaced
953,6.6,1,2,0,71,3.8,Yes,NotPlaced
954,7.6,0,1,1,65,4.1,No,NotPlaced
955,7.5,1,1,0,70,3.9,No,NotPlaced
956,6.5,1,1,0,82,3.9,Yes,NotPlaced
957,8.3,1,2,2,82,4.6,Yes,Placed
958,6.5,0,2,1,69,4.7,Yes,NotPlaced
959,7.9,2,3,2,87,4.5,Yes,NotPlaced
960,6.6,1,3,0,81,4.4,Yes,NotPlaced
961,8.1,2,3,2,90,4.7,Yes,Placed
962,7.3,1,1,1,83,3.9,No,NotPlaced
963,6.6,0,1,1,67,4.5,No,NotPlaced
964,7.6,1,1,0,81,3.8,Yes,NotPlaced
965,6.5,1,1,1,62,3.4,Yes,NotPlaced
966,7.5,0,1,0,71,4.1,No,NotPlaced
967,7.4,1,1,1,63,4.2,Yes,NotPlaced
968,6.5,1,2,0,66,4,No,NotPlaced
969,7.6,1,2,0,73,4,Yes,NotPlaced
970,6.8,1,1,1,78,4.1,No,NotPlaced
971,8.8,2,3,2,90,4.8,Yes,Placed
972,6.7,1,2,0,77,4.4,Yes,NotPlaced
973,7.3,1,1,2,66,4.6,Yes,Placed
974,7.6,1,2,1,81,4,Yes,NotPlaced
975,7.7,1,2,1,69,4.1,Yes,NotPlaced
976,8,2,2,2,83,4.5,Yes,NotPlaced
977,7.9,0,1,2,86,4.3,Yes,Placed
978,8.4,1,3,0,73,4.6,Yes,NotPlaced
979,7.5,1,1,0,69,4.3,No,NotPlaced
980,6.6,1,2,0,88,4,No,NotPlaced
981,8.3,2,3,2,90,4.8,Yes,Placed
982,7.4,2,3,2,71,4.8,Yes,Placed
983,6.8,1,2,0,79,3.4,Yes,NotPlaced
984,8.4,1,3,2,90,4.8,Yes,Placed
985,8.3,1,1,2,88,4.1,No,Placed
986,7.9,2,1,2,89,4.8,No,NotPlaced
987,7.5,1,1,0,66,3.8,No,NotPlaced
988,8.2,2,1,1,69,4.5,No,NotPlaced
989,6.9,1,2,0,85,4.8,Yes,Placed
990,6.7,0,1,0,71,4.3,No,NotPlaced
991,7.6,0,3,2,85,3.7,Yes,NotPlaced
992,7.9,1,2,2,76,4.5,Yes,NotPlaced
993,7.8,1,1,2,82,4.3,Yes,Placed
994,8.1,2,3,2,78,4.5,Yes,Placed
995,8.6,2,3,0,89,4.8,Yes,Placed
996,7.7,1,2,1,76,4.7,Yes,NotPlaced
997,8.2,2,3,2,90,4.8,Yes,Placed
998,8,1,2,2,89,4.5,Yes,Placed
999,7.4,1,2,0,78,4.6,No,NotPlaced
1000,7.6,1,2,0,60,4.1,Yes,NotPlaced
1001,7.8,0,2,0,70,4.3,No,NotPlaced
1002,7.6,1,2,1,78,4.3,Yes,NotPlaced
1003,8.1,2,2,1,88,4.8,Yes,NotPlaced
1004,8.1,0,1,0,85,4.5,Yes,Placed
1005,8.6,1,1,2,75,4.5,Yes,NotPlaced
1006,7.8,1,2,2,76,4,Yes,NotPlaced
1007,8.3,0,3,2,75,3.8,Yes,Placed
1008,7.3,1,1,1,76,4.1,Yes,NotPlaced
1009,7.1,0,1,0,68,3.6,Yes,Placed
1010,8.2,2,3,2,90,4.6,No,NotPlaced
1011,7.5,1,1,0,81,4.5,Yes,Placed
1012,8.4,1,1,1,70,4.8,No,NotPlaced
1013,6.8,1,2,1,81,4,Yes,NotPlaced
1014,8.7,2,3,2,90,4.8,Yes,Placed
1015,8,2,2,2,83,3.3,Yes,NotPlaced
1016,8.6,1,3,1,83,4.7,Yes,Placed
1017,8.1,2,3,3,76,4.5,Yes,NotPlaced
1018,6.5,1,1,0,70,4.2,No,NotPlaced
1019,8.4,0,3,0,84,4.8,Yes,Placed
1020,8.3,0,3,2,78,4.3,No,NotPlaced
1021,7.8,2,2,2,81,4.8,Yes,Placed
1022,7.5,1,2,1,79,4.6,Yes,NotPlaced
1023,8.3,2,3,2,90,4.8,Yes,Placed
1024,7.4,1,1,0,64,4.7,Yes,NotPlaced
1025,8.1,1,1,1,72,4.6,No,NotPlaced
1026,7.9,2,3,2,85,4.7,Yes,Placed
1027,7.8,1,3,2,87,4.3,Yes,Placed
1028,7,1,1,2,81,4.8,No,NotPlaced
1029,8.3,1,1,0,80,4.4,No,NotPlaced
